"c","zc","fc","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
-1.3922,0.0049533,-1.0079,7371,7371,1.475,0.79995,0
-1.3146,0.0046785,-0.95189,7372,7372,1.475,0.81245,0
-1.3518,0.0047506,-0.9742,7373,7373,1.4875,0.79994,0
-1.2765,0.0044871,-0.92004,7374,7374,1.4875,0.81244,0
-1.4751,0.0053895,-1.0785,7375,7375,1.45,0.79997,0
-1.3928,0.0050905,-1.0185,7376,7376,1.45,0.81247,0
-1.4337,0.0051714,-1.0432,7377,7377,1.4625,0.79996,0
-1.3537,0.0048845,-0.98519,7378,7378,1.4625,0.81246,0
-1.386,0.005209,-1.024,7379,7379,1.425,0.82499,0
-1.2948,0.0048677,-0.95684,7380,7380,1.425,0.83749,0
-1.3483,0.0050003,-0.99128,7381,7381,1.4375,0.82498,0
-1.2596,0.0046727,-0.92624,7382,7382,1.4375,0.83748,0
-1.4632,0.0056589,-1.0926,7383,7383,1.4,0.825,0
-1.3669,0.0052881,-1.0209,7384,7384,1.4,0.8375,0
-1.4246,0.005434,-1.0583,7385,7385,1.4125,0.82499,0
-1.3309,0.0050779,-0.98885,7386,7386,1.4125,0.83749,0
-1.56,0.0058593,-1.1522,7387,7387,1.425,0.79998,0
-1.473,0.0055342,-1.0881,7388,7388,1.425,0.81248,0
-1.5176,0.0056244,-1.1153,7389,7389,1.4375,0.79997,0
-1.4329,0.0053123,-1.0533,7390,7390,1.4375,0.81248,0
-1.647,0.0063656,-1.2293,7391,7391,1.4,0.8,0
-1.5551,0.0060122,-1.1609,7392,7392,1.4,0.8125,0
-1.6035,0.0061124,-1.1907,7393,7393,1.4125,0.79999,0
-1.5141,0.0057732,-1.1245,7394,7394,1.4125,0.81249,0
0,0,0,7395,7395,1.375,1,0
-0.23111,0.0009226,-0.17471,7396,7396,1.375,0.975,0
0,0,0,7397,7397,1.3875,1,0
-0.11556,0.0004613,-0.087355,7398,7398,1.375,0.9875,0
-0.2252,0.00088622,-0.16933,7399,7399,1.3875,0.975,0
-0.1126,0.00044311,-0.084667,7400,7400,1.3875,0.9875,0
0,0,0,7401,7401,1.35,1,0
-0.24322,0.001001,-0.18595,7402,7402,1.35,0.975,0
0,0,0,7403,7403,1.3625,1,0
-0.12161,0.00050052,-0.092973,7404,7404,1.35,0.9875,0
-0.23717,0.00096183,-0.18033,7405,7405,1.3625,0.975,0
-0.11858,0.00048091,-0.090164,7406,7406,1.3625,0.9875,0
-0.46086,0.0018395,-0.34836,7407,7407,1.375,0.95,0
-0.34599,0.0013811,-0.26153,7408,7408,1.375,0.9625,0
-0.44906,0.001767,-0.33764,7409,7409,1.3875,0.95,0
-0.33713,0.0013266,-0.25349,7410,7410,1.3875,0.9625,0
-0.48501,0.001996,-0.37076,7411,7411,1.35,0.95,0
-0.36411,0.0014985,-0.27835,7412,7412,1.35,0.9625,0
-0.47293,0.0019177,-0.35956,7413,7413,1.3625,0.95,0
-0.35505,0.0014398,-0.26994,7414,7414,1.3625,0.9625,0
0,0,0,7415,7415,1.325,1,0
-0.2556,0.0010856,-0.19768,7416,7416,1.325,0.975,0
0,0,0,7417,7417,1.3375,1,0
-0.1278,0.0005428,-0.098842,7418,7418,1.325,0.9875,0
-0.24941,0.0010433,-0.19181,7419,7419,1.3375,0.975,0
-0.1247,0.00052166,-0.095907,7420,7420,1.3375,0.9875,0
0,0,0,7421,7421,1.3,1,0
-0.26824,0.0011768,-0.20994,7422,7422,1.3,0.975,0
0,0,0,7423,7423,1.3125,1,0
-0.13412,0.00058839,-0.10497,7424,7424,1.3,0.9875,0
-0.26192,0.0011312,-0.20381,7425,7425,1.3125,0.975,0
-0.13096,0.0005656,-0.10191,7426,7426,1.3125,0.9875,0
